Company,SEDAR_url,mailAddress,contactName,bizEmail,telNum,faxNum,dateForm,jurisdiction,industryClass,cusipNum,finYearEnd,hqAddress,principalRegulator,shortFormProspectusIssuer,reportJurisdiction,stockExchange,stockSym,auditor,generalPartner,transferAgent,assets
,,,,,,,,,,,,,,,,,,,,,
,,"519, 3e Rue
Chibougamau, Québec
G8P 1N8",Services financiers,caisse.t80035@desjardins.com,418 748-6461,418 748-7337,Jun 6 1964,Québec,financial services - banks and trusts,,Dec 31,"519, 3e Rue
Chibougamau, Québec
G8P 1N8",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"245, rue Racine Est
Case postale 8180
Chicoutimi, Québec
G7H 5B7",Services financiers,caisse.t70001@desjardins.com,418 549-3224,418 549-3234,Oct 2 1911,Québec,financial services - banks and trusts,,Dec 31,"245, rue Racine Est
Case postale
Chicoutimi, Québec
G7H 5B7",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$500,000,001 to $1,000,000,000"
,,"3075, boulevard Cartier Ouest
Laval, Québec
H7V 1J4",Services financiers,caisse.t30449@desjardins.com,450 688-0900,450 688-1704,Oct 5 1963,Québec,financial services - banks and trusts,,Dec 31,"3075, boulevard Cartier Ouest
Laval, Québec
H7V 1J4",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"180, boulevard Notre-Dame
Clermont, Québec
G4A 1G1",Services financiers,caisse.t20032@desjardins.com,418 665-4443,418 665-4888,Apr 4 1937,Québec,financial services - banks and trusts,,Dec 31,"180, boulevard Notre-Dame
Clermont, Québec
G4A 1G1",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"6, rue Provost
Verchères, Québec
J0L 2R0",Services financiers,caisse.t30336@desjardins.com,450 583-3337,450 583-6362,Jul 12 1952,Québec,financial services - banks and trusts,,Dec 31,"6, rue Provost
Verchères, Québec
J0L 2R0",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"701, avenue Gilles-Villeneuve
Berthierville, Québec
J0K 1A0",Services financiers,caisse.t00038@desjardins.com,450 404-4000,450 586-2205,Oct 16 1944,Québec,financial services - banks and trusts,,Dec 31,"701, avenue Gilles-Villeneuve
Berthierville, Québec
J0K 1A0",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$500,000,001 to $1,000,000,000"
,,"360, rue Principale
Daveluyville, Québec
G0Z 1C0",Diane Racine,diane.racine@desjardins.com,418 835-8444,418 833-7951,Jul 28 1942,Québec,financial services - banks and trusts,,Dec 31,"360, rue Principale
Daveluyville, Québec
G0Z 1C0",Quebec,No,Ceased Reporting,N/A,,Fédération des caisses Desjardins du Québec,,,"$25,000,001 to $100,000,000"
,,"260, rue de l'Église
Donnacona, Québec
G3M 1Z3",Diane Racine,diane.racine@desjardins.com,418 835-8444,418 833-7951,Mar 17 1935,Québec,financial services - banks and trusts,,Dec 31,"260, rue de l'Église
Donnacona, Québec
G3M 1Z3",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"460, boulevard St-Joseph
Drummondville, Québec
J2C 2A8",Services financiers,caisse.t90104@desjardins.com,819 474-2524,819 477-6555,Mar 5 1939,Québec,financial services - banks and trusts,,Dec 31,"460, boulevard St-Joseph
Drummondville, Québec
J2C 2A8",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"Over $1,000,000,000"
Caisse Desjardins de Duberger,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00006935,"2620, rue Darveau
Québec, Québec
G1P 3V5",Diane Racine,diane.racine@desjardins.com,418 835-8444,418 833-7951,Feb 25 1961,Québec,financial services - banks and trusts,,Dec 31,"2620, rue Darveau
Québec, Québec
G1P 3V5",Quebec,No,Ceased Reporting,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
