Company,SEDAR_url,mailAddress,contactName,bizEmail,telNum,faxNum,dateForm,jurisdiction,industryClass,cusipNum,finYearEnd,hqAddress,principalRegulator,shortFormProspectusIssuer,reportJurisdiction,stockExchange,stockSym,auditor,generalPartner,transferAgent,assets
,,"300, rue Bon Pasteur Case postale 248
Matane, Québec
G4W 3N2",Micheline La-Rue,,418 835-2017,418 835-1866,Sep 26 1909,Québec,financial services - banks and trusts,,Sep 30,"300, rue Bon Pasteur Case postale 248
Matane, Québec
G4W 3N2",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"Under $5,000,000"
,,Québec,Micheline La-Rue,,418 835-2017,418 835-1866,Nov 15 1942,Québec,financial services - banks and trusts,,Jan 31,Québec,No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"$5,000,001 to $25,000,000"
,,"9, route 271 Sud
Saint-Éphrem-de-Beauce, Québec
G0M 1R0",Micheline La-Rue,,418 835-2017,418 835-1866,Nov 3 1937,Québec,financial services - banks and trusts,,Dec 31,"9, route 271 Sud
Saint-Éphrem-de-Beauce, Québec
G0M 1R0",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"$25,000,001 to $100,000,000"
,,"23, rue de l'Evêché Ouest C.P. 880
Rimouski, Québec
G5L 7C9",Micheline La-Rue,,418 835-2017,418 835-1866,Mar 23 1939,Québec,financial services - banks and trusts,,Aug 31,"23, rue de l'Evêché Ouest C.P. 880
Rimouski, Québec
G5L 7C9",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"Under $5,000,000"
,,Québec,Micheline La-Rue,,418 835-2017,418 835-1866,Feb 9 1952,Québec,financial services - banks and trusts,,Mar 31,Québec,No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"$5,000,001 to $25,000,000"
,,Québec,Micheline La-Rue,,418 835-2017,418 835-1866,Oct 24 1944,Québec,financial services - banks and trusts,,Oct 31,Québec,No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"$5,000,001 to $25,000,000"
,,"2, rue Saint-Arthur Case postale 100
Sayabec, Québec
G0J 3K0",Diane Racine,diane.racine@desjardins.com,418 835-8444,418 833-7951,Apr 24 1938,Québec,financial services - banks and trusts,,Dec 31,"2, rue Saint-Arthur Case postale 100
Sayabec, Québec
G0J 3K0",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$5,000,001 to $25,000,000"
,,"1105, rue Frigon Case postale 21026
Shawinigan, Québec
G9N 8M7",Diane Racine,diane.racine@desjardins.com,418 835-8444,418 833-7951,Dec 13 1942,Québec,financial services - banks and trusts,,Dec 31,"1105, rue Frigon Case postale 21026
Shawinigan, Québec
G9N 8M7",Quebec,No,Ceased Reporting,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"700, rue du Couvent Case postale 9
Sainte-Hélène-de-Kamouraska, Québec
G0L 3J0",Diane Racine,diane.racine@desjardins.com,418 835-8444,418 833-7951,Feb 8 1942,Québec,financial services - banks and trusts,,Dec 31,"700, rue du Couvent Case postale 9
Sainte-Hélène-de-Kamouraska, Québec
G0L 3J0",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$25,000,001 to $100,000,000"
,,Québec,Micheline La-Rue,,418 835-2017,418 835-1866,Oct 11 1942,Québec,financial services - banks and trusts,,Jan 31,Québec,No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"$25,000,001 to $100,000,000"
