Company,SEDAR_url,mailAddress,contactName,bizEmail,telNum,faxNum,dateForm,jurisdiction,industryClass,cusipNum,finYearEnd,hqAddress,principalRegulator,shortFormProspectusIssuer,reportJurisdiction,stockExchange,stockSym,auditor,generalPartner,transferAgent,assets
,,"7664 Kingsway
Burnaby, British Columbia
V3N 3C6",Mr. Terry Novak,,604 257-3350,604 257-3399,Jan 1 1996,British Columbia,utilities - telephone utilities,134916,Sep 30,"7664 Kingsway
Burnaby, British Columbia
V3N 3C6",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,BDO Dunwoody LLP,,Computershare Trust Company of Canada,"$5,000,001 to $25,000,000"
,,"2110, 650 West Georgia Street
Vancouver, B.C.
V6B 4N8",Kathryn Casey,tmoore@canadarareearth.com,604 638-8886,604 689-1288,Jul 8 1987,British Columbia,junior natural resource - mining,135208,Mar 31,"2110, 650 West Georgia Street
Vancouver, BC
V6B 4N8",British Columbia,No,"British Columbia, Alberta",TSX Venture,LL,DeVisser Gray LLP,na,Computershare Trust Company of Canada,"Under $5,000,000"
,,"5050 - 4000 No. 3 Road
Richmond, British Columbia
V6X 0J8",Xinlin Huang,xinlin@sonnenblumenfinancial.com,778 688-7346,,Apr 5 2007,British Columbia,industrial products - fabricating and engineering,135210,Mar 31,"5050 - 4000 No. 3 Road
Richmond, British Columbia
V6X 0J8",British Columbia,No,"British Columbia, Alberta, Ontario",N/A,,Davidson & Company LLP,,Computershare Trust Company of Canada,"$5,000,001 to $25,000,000"
,,"3028 Quadra Court
Coquitlam, British Columbia
V3B 5X6",Frank J. Basa,frank@grupomoje.com,819 797-4144,819 762-2306,Apr 29 2005,Canada,junior natural resource - mining,134852,Dec 31,"3028 Quadra Court
Coquitlam, BC
V3B 5X6",British Columbia,Yes,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland",TSX Venture,CCW,UHY McGovern Hurley LLP,,Computershare Investor Services Inc.,"$5,000,001 to $25,000,000"
,,"6 Beth Crescent
Leamington, Ontario
N8H 4K5",Roberto Ledeboer,m,519 326-5280,519 326-3362,Jun 6 1986,Federal,hospitality,13531P,Mar 31,"6 Beth Crescent
Leamington, Ontario
N8H 4K5",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,Kenway Mack Slusarchuk LLP - Chartered Accountants,,CIBC Mellon Trust Company,"$5,000,001 to $25,000,000"
,,"Legal Department
12th Floor, TD Tower
55 King Street West, P.O. Box 1
Toronto, Ontario
M5K 1A2",Christopher A. Montague,,416 308-6963,416 982-6166,Dec 31 1985,Canada,"financial services - trust, savings and loan",,Dec 31,"12th Floor, TD Tower
55 King Street West, P.O. Box 1
Toronto, Ontario
M5K 1A2",Ontario,Yes,Ceased Reporting,TSX,,PriceWaterhouseCooper,,CIBC Mellon Trust Company,"Over $1,000,000,000"
,,"Suite 1050
1075 West Georgia Street
Vancouver, British Columbia
V6E 2E9",David Merrick,,604 687-3023,604 637-1193,Jun 14 1988,Ontario,industrial products - technology,135294,Dec 31,"Suite1050
1075 West Georgia Street
Vancouver, British Columbia
V6E 3C9",Ontario,No,Ceased Reporting,N/A,,KPMG,,Computershare Trust Company of Canada,"$5,000,001 to $25,000,000"
,,"10 Sun Pac Blvd
Brampton, Ontario
L6S 4R5",Vince McEwan,x,905 792-2700,905 792-8490,Apr 3 1969,Ontario,conglomerates,,Jun 30,"10 Sun Pac Blvd
Brampton, Ontario
L6S 4R5",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,TSX,,Deloitte & Touche LLP,,Trans Canada Transfer Inc.,"$5,000,001 to $25,000,000"
,,"77 King Street West, Suite 2110, PO Box 92
Toronto-Dominion Centre
Toronto, Ontario
M5K 1G8","Kal Zakarneh, CPA",kzakarneh@logiqasset.com,416 583-2333,,Apr 24 2012,Ontario,financial services - investment companies and funds,13569T,Mar 31,"77 King Street West, Suite 2110, PO Box 92
Toronto-Dominion Centre
Toronto, Ontario
M5K 1G8",Ontario,No,Ceased Reporting,TSX,,PricewatershouseCoopers LLP,,,"$100,000,001 to $500,000,000"
,,"900, 606 - 4th Street SW
Calgary, Alberta
T2P 1T1",Greg Jerome,,403 213-3732,403 213-3710,May 31 1991,Alberta,oil and gas - oil and gas producers,,Dec 31,"900, 606 - 4th Street SW
Calgary, Alberta
T2P 1T1",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,Brown Smith Owen,Esprit Exploration Ltd.,,"Under $5,000,000"
,,"P.O. Box 616, Highway 21 North
Kincardine, Ontario
N2Z 2Z4",Brian Cuddy,,519 396-6700,519 396-6702,Mar 23 1990,Canada,consumer products - food processing,12542D,Jul 31,"P.O. Box 616, Highway 21 North
Kincardine, Ontario
N2Z 2Z4",,No,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec",TSX,CAF,Coopers & Lybrand,,Montreal Trust Company of Canada,"$25,000,001 to $100,000,000"
,,"Suite 200 Airport Corporate Centre
1601, Airport Road N.E.
Calgary, Alberta
T2E 6Z8",James H. Courtright,,403 294-6809,403 294-6885,Feb 22 1956,Alberta,transportation and environmental services,134914,Dec 31,"Suite 200 Airport Corporate Centre
1601 Airport Road N.E.
Calgary, Alberta
T2E 6Z8",No filing is or has previously been made under the MRRS Prospectus Policy,No,All provinces and territories of Canada,TSX,CA,KPMG LLP,,CIBC Mellon Trust Company,"Over $1,000,000,000"
,,"11 Church Street, Suite 401
Toronto, Ontario
M5E 1W1",Corinne Pruzanski,c.pruzanski@capreit.net,416 861-9404,,Feb 3 1997,Ontario,real estate,134921,Dec 31,"11 Church Street, Suite 401
Toronto, Ontario
M5E 1W1",Ontario,Yes,All provinces and territories of Canada,TSX,CAR,"PricewaterhouseCoopers, LLP.",,Computershare Trust Company of Canada,"Over $1,000,000,000"
,,"2500 First Canadian Centre
350 - 7th Avenue SW
Calgary, Alberta
T2P 3N9",Randy Denecky,n/a,403 269-7741,403 261-5667,Apr 13 1954,Alberta,oil and gas - oil and gas producers,135231,Dec 31,"#250, 706 - 7th Avenue, S.W.
Calgary, Alberta
T2P 0Z1",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,Ernst & Young LLP,,American Stock Transfer & Trust Co.,"$25,000,001 to $100,000,000"
,,"44 Victoria Street
Suite 1060
Toronto, Ontario
M5C 1Y2",Mark Appleby,Mark@tartisannickel.com,416 804-0280,416 368-6827,Dec 8 1938,Ontario,junior natural resource - mining,135343,Dec 31,"44 Victoria Street
Suite 1060
Toronto, Ontario
M5C 1Y2",Non-Reporting Issuer,No,Ceased Reporting,N/A,,"McGovern, Hurley, Cunningham, LLP",,TSX Trust Company,"Under $5,000,000"
,,"Suite 1200, 833 - 4th Avenue S.W.
Calgary, Alberta
T2P 3T5",R. Scott Hutcheson,,403 216-5485,403 216-2661,Jan 25 2005,Canada,real estate,,Dec 31,"Suite 1200, 833 - 4th Avenue S.W.
Calgary, Alberta
T2P 3T5",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,PriceWaterhouseCoopers LLP,,,"$100,000,001 to $500,000,000"
,,"77 King Street West, Suite 2110, PO Box 92
Toronto-Dominion Centre
Toronto, Ontario
M5K 1G8",Darren Cabral,dcabral@astonhill.ca,416 583-2336,416 861-9749,Jan 1 1500,Ontario,financial services - investment companies and funds,,Dec 31,"77 King Street West, Suite 2110, PO Box 92
Toronto-Dominion Centre
Toronto, Ontario
M5K 1G8",Ontario,No,Ceased Reporting,TSX,,PricewaterhouseCoopers LLP,,,"$25,000,001 to $100,000,000"
,,"200 Front Street West
Suite 2510
Toronto, Ontario
M5V3K2","Shari Payne, Investor Relations Manager",info@quadravest.com,416 304-4443,416 304-4441,May 25 2005,Ontario,financial services - investment companies and funds,74160X,Nov 30,"200 Front Street West
Suite 2510
Toronto, Ontario
M5V3K2",Ontario,Yes,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland",TSX,BK,PricewaterhouseCoopers LLP,,Computershare Investor Services Inc.,"$100,000,001 to $500,000,000"
,,"145 Richmond Road
Ottawa, Ontario
K1Z 1A1",Gordon McKechnie,,613 722-3421,613 722-2548,Mar 24 1910,Canada - Contained in Ontario,communications and media - publishing and printing,13535J,Dec 28,"145 Richmond Road
Ottawa, Ontario
K1Z 1A1",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,TSX,,KPMG LLP,N/A,Computershare Trust Company of Canada,"$25,000,001 to $100,000,000"
,,"2030, 330 - 5 Avenue SW
Calgary, Alberta
T2P 0L4",Hugh Thomson,,403 303-2502,403 303-2503,Nov 9 1995,Alberta,junior natural resource - oil and gas,,Dec 31,"2030, 330 - 5 Avenue SW
Calgary, Alberta
T2P 0L4",No filing is or has previously been made under the MRRS Prospectus Policy,No,Not Applicable,N/A,,Grant Thornton,,,"Under $5,000,000"
,,"136 Crosbie Road, Suite 103
St. John's, Newfoundland
A1B 3K3",Jim Pittman/Derek Murphy,,709 739-5637,709 739-7220,Nov 13 1992,Newfoundland,other,13537P,May 31,"136 Crosbie Road, Suite 103
St. John's, Newfoundland
A1B 3K3",,No,"Ontario, Newfoundland",CDN-OTC,CBBC,Coopers & Lybrand,,Equity Transfer Services Inc.,"$5,000,001 to $25,000,000"
,,"320 Bay Street
P.O. Box 1
Toronto, Ontario
M5H 4A6",Wende Rapson,n/a,416 234-6313,416 234-6614,Mar 18 2003,Ontario,other,135453,Dec 31,"320 Bay Street
P.O. Box 1
Toronto, Ontario
M5H 4A6",Ontario,Yes,Ceased Reporting,N/A,,Deloitte & Touche LLP,,The Canada Trust Company,"$500,000,001 to $1,000,000,000"
,,"320 Bay Street
11th Floor
Toronto, Ontario
M5H 4A6",Vincent Lau,vincent.lau@rbc.com,416 313-5982,416 974-8959,Jan 16 2006,Ontario,other,135450,Dec 31,"320 Bay Street
11th Floor
Toronto, Ontario
M5H 4A6",Ontario,No,Ceased Reporting,N/A,,Deloitte LLP,,Computershare Trust Company of Canada,"Over $1,000,000,000"
,,"320 Bay Street
11th Floor
Toronto, Ontario
M5H 4A6",Vincent Lau,vincent.lau@rbc.com,416 313-5982,416 974-8959,Nov 9 2009,Ontario,other,135452,Dec 31,"320 Bay Street
11th Floor
Toronto, Ontario
M5H 4A6",Ontario,No,Ceased Reporting,N/A,,Deloitte LLP,,Computershare Trust Company of Canada,"Over $1,000,000,000"
