Company,SEDAR_url,mailAddress,contactName,bizEmail,telNum,faxNum,dateForm,jurisdiction,industryClass,cusipNum,finYearEnd,hqAddress,principalRegulator,shortFormProspectusIssuer,reportJurisdiction,stockExchange,stockSym,auditor,generalPartner,transferAgent,assets
,,"Compliance
8 King Street East
Suite 1501
Toronto, Ontario
M5C 1B5",Terence D. Brentnall,,416 681-9990,416 681-9992,Mar 3 1984,British Columbia,paper and forest products,13753R,Dec 31,"Compliance
8 King Street East
Suite 1501
Toronto, Ontario
M5C 1B5",No filing is or has previously been made under the MRRS Prospectus Policy,No,"British Columbia, Alberta, Ontario",TSX Venture,YCF,PKF Hill LLP,,Computershare Trust Company of Canada,"$5,000,001 to $25,000,000"
,,"c/o First Asset Funds Inc.
95 Wellington Street West
Suite 1400
Toronto, Ontario
M5J 2N7",Z. Edward Akkawi,info@FirstAsset.com,416 640-4938,416 362-2199,Dec 21 2010,Ontario,financial services - investment companies and funds,,Dec 31,"c/o First Asset Funds Inc.
95 Wellington Street West
Suite 1400
Toronto, Ontario
M5J 2N7",Ontario,No,Ceased Reporting,TSX,,Ernst & Young LLP,,Computershare Investors Services Inc.,"$100,000,001 to $500,000,000"
,,"30 St. Clair Avenue West
Suite 1400
Toronto, Ontario
M4V 3A1",Allan Perez,aperez@canfirst.com,416 924-6269,,Nov 26 2019,Ontario,real estate,,Dec 31,"30 St. Clair Avenue West
Suite 1400
Toronto, Ontario
M4V 3A1",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,N/A,CanFirst Capital Industrial Partnership VII Inc.,N/A,"Under $5,000,000"
,,"30 St. Clair Avenue West
Suite 1400
Toronto, Ontario
M4V 3A1",Allan Perez,aperez@canfirst.com,,,Dec 30 2016,Ontario,real estate,,Dec 31,"30 St. Clair Avenue West
Suite 1400
Toronto, Ontario
M4V 3A1",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,N/A,CanFirst Capital Industrial Partnership VI GP Inc.,N/A,"Under $5,000,000"
,,"100-1700 West 75th Avenue
Vancouver, British Columbia
V6P 6G2",D.M. Calabrigo,info@canfor.ca,604 661-5241,604 661-5435,May 17 1966,British Columbia,paper and forest products,137576,Dec 31,"100-1700 West 75th Avenue
Vancouver, British Columbia
V6P 6G2",British Columbia,Yes,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland",TSX,CFP,KPMG LLP,,AST Trust Company (Canada),"Over $1,000,000,000"
,,"100 - 1700 West 75th Avenue
Vancouver, British Columbia
V6P 6G2",Terry D. Hodgins,terry.hodgins@canforpulp.com,604 661-5421,604 648-1951,Apr 19 2006,Ontario,paper and forest products,137582,Dec 31,"100 - 1700 West 75th Avenue
Vancouver, British Columbia
V6P 6G2",British Columbia,Yes,Ceased Reporting,TSX,,PricewaterhouseCoopers LLP,,CIBC Mellon Trust Company,"$100,000,001 to $500,000,000"
,,"230 - 1700 West 75th Avenue
Vancouver, British Columbia
V6P 6G2",David Calabrigo,david.calabrigo@canfor.com,604 661-5421,604 661-5435,Mar 12 2010,British Columbia,paper and forest products,137584,Dec 31,"230 - 1700 West 75th Avenue
Vancouver, British Columbia
V6P 6G2",British Columbia,Yes,"British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland, Yukon, Nunavut",TSX,CFX,KPMG LLP,,CST Trust Company,"$100,000,001 to $500,000,000"
,,"Cangene Investor Relations
150 Signet Drive
Toronto, Ontario
M9L 1T9",Wendy Barlishen,wbarlishen@cangene.com,204 275-4303,204 269-7003,Feb 22 1984,Ontario,consumer products - biotechnology/pharmaceuticals,13758B,Jul 31,"155 Innovation Drive
Winnipeg, Manitoba
R3T 5Y3",Manitoba,Yes,Ceased Reporting,TSX,,Ernst & Young LLP,,Computershare Investor Services Inc.,"$100,000,001 to $500,000,000"
,,"Suite 800, 333 Seymour Street
Vancouver, British Columbia
V6B 5A6",Kaare G. Foy,kfoy@cangold.ca,604 638-8967,604 608-1768,Dec 20 1983,British Columbia,metals and minerals - mining,137588,Jun 30,"Suite 800, 333 Seymour Street
Vancouver, British Columbia
V6B 5A6",British Columbia,No,Ceased Reporting,N/A,,"KPMG LLP, Chartered Accountants",,Computershare Investor Services Inc.,"Under $5,000,000"
,,"100, 111 5th Ave SW Suite 466
Calgary, Alberta
T2P 3Y6",Doug Walker,doug@capitalwestventures.com,780 439-8995,,Jan 4 2019,Alberta,junior industrial,,Jun 30,"400-444 7 Avenue SW
Calgary, Alberta
T2P 0X8",Alberta,No,"British Columbia, Alberta, Ontario",N/A,,RSM Canada,,TSX Trust Company,"Under $5,000,000"
