Company,SEDAR_url,mailAddress,contactName,bizEmail,telNum,faxNum,dateForm,jurisdiction,industryClass,cusipNum,finYearEnd,hqAddress,principalRegulator,shortFormProspectusIssuer,reportJurisdiction,stockExchange,stockSym,auditor,generalPartner,transferAgent,assets
,,"45, boulevard Brunswick
Dollard-des-Ormeaux, Québec
H9B 1P7",Diane Racine,diane.racine@desjardins.com,418 835-8444,418 833-7951,Jan 8 1955,Québec,financial services - banks and trusts,,Dec 31,"45, boulevard Brunswick
Dollard-des-Ormeaux, Québec
H9B 1P7",Quebec,No,Ceased Reporting,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"60, rue Lambton
Howick, Québec
J0S 1G0",Micheline La-Rue,,418 835-2017,418 835-1866,Jun 8 1942,Québec,financial services - banks and trusts,,Dec 31,"60, rue Lambton
Howick, Québec
J0S 1G0",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"$5,000,001 to $25,000,000"
,,Québec,Micheline La-Rue,,418 835-2017,418 835-1866,Jul 5 1938,Québec,financial services - banks and trusts,,Sep 30,Québec,No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"$5,000,001 to $25,000,000"
,,"24, rue Principale Est C.P. 10
Saint-Anaclet, Québec
G0K 1H0",Micheline La-Rue,,418 835-2017,418 835-1866,Nov 7 1937,Québec,financial services - banks and trusts,,Apr 30,"24, rue Principale Est C.P. 10
Saint-Anaclet, Québec
G0K 1H0",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"$5,000,001 to $25,000,000"
,,"142, rue Principale Est
Sainte-Anne-de-la-Rochelle, Québec
J0E 2B0",Micheline La-Rue,,418 835-2017,418 835-1866,Sep 27 1934,Québec,financial services - banks and trusts,,May 31,"142, rue Principale Est
Sainte-Anne-de-la-Rochelle, Québec
J0E 2B0",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"Under $5,000,000"
,,"242, rue Ste-Thérèse
Saint-Germain-de-Grantham, Québec
J0C 1K0",Micheline La-Rue,,418 835-2017,418 835-1866,Oct 22 1934,Québec,financial services - banks and trusts,,Aug 31,"242, rue Ste-Thérèse
Saint-Germain-de-Grantham, Québec
J0C 1K0",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"$5,000,001 to $25,000,000"
,,"350, 5e Avenue
Grand-Mère, Québec
G9T-2M1",Micheline La-Rue,,418 835-2017,418 835-1866,May 19 1935,Québec,financial services - banks and trusts,,Dec 31,"350, 5e Avenue
Grand-Mère, Québec
G9T-2M1",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"$5,000,001 to $25,000,000"
,,"6075, rue des Pins
Bécancour, Québec
G9H 3K8",Micheline La-Rue,micheline.larue@adesjardins.com,418 835-2017,418 835-1866,Nov 19 1933,Québec,financial services - banks and trusts,,Dec 31,"6075, rue des Pins
Bécancour, Québec
G9H 3K8",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"$5,000,001 to $25,000,000"
,,"181, rue Notre-Dame
Nicolet, Québec
J3T 1V8",Micheline La-Rue,,418 835-2017,418 835-1866,Feb 17 1935,Québec,financial services - banks and trusts,,Nov 30,"181, rue Notre-Dame
Nicolet, Québec
J3T 1V8",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"$5,000,001 to $25,000,000"
,,"250, rue Masson
Sainte-Thècle, Québec
G0X 3G0",Micheline La-Rue,,418 835-2017,418 835-1866,May 6 1928,Québec,financial services - banks and trusts,,Nov 30,"250, rue Masson
Sainte-Thècle, Québec
G0X 3G0",No filing is or has previously been made under the MRRS Prospectus Policy,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$25,000,001 to $100,000,000"
,,Québec,Micheline La-Rue,,418 835-2017,418 835-1866,Oct 13 1941,Québec,financial services - banks and trusts,,Jan 31,Québec,No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"Under $5,000,000"
,,"320, rue Marie-Victorin
Saint-Pierre-les-Becquets, Québec
G0X 2Z0",Diane Racine,diane.racine@desjardins.com,418 835-8444,418 833-7951,Jan 15 1934,Québec,financial services - banks and trusts,,Dec 31,"320, rue Marie-Victorin
Saint-Pierre-les-Becquets, Québec
G0X 2Z0",Quebec,No,Ceased Reporting,N/A,,Fédération des caisses Desjardins du Québec,,,"$25,000,001 to $100,000,000"
,,Québec,Micheline La-Rue,,418 835-2017,418 835-1866,Dec 20 1969,Québec,financial services - banks and trusts,,Jun 30,Québec,No filing is or has previously been made under the MRRS Prospectus Policy,No,Quebec,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"Under $5,000,000"
