Company,SEDAR_url,mailAddress,contactName,bizEmail,telNum,faxNum,dateForm,jurisdiction,industryClass,cusipNum,finYearEnd,hqAddress,principalRegulator,shortFormProspectusIssuer,reportJurisdiction,stockExchange,stockSym,auditor,generalPartner,transferAgent,assets
,,"3 Place Ville-Marie
Suite 12350
Montreal, Quebec
H3B 0E7",Sophie Forest,sforest@brightspark.com,514 399-0439,,Oct 1 2021,Quebec,financial services - investment companies and funds,,Dec 31,"3 Place Ville-Marie
Suite 12350
Montreal, Quebec
H3B 0E7",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,NA,Brightspark Canada 2013 L.P,,"Under $5,000,000"
,,"3 Place Ville-Marie, Suite 12350
Montreal, QC
H3B 0E7",Sophie Forest,sforest@brightspark.com,514 399-0439,,May 2 2017,Quebec,financial services - investment companies and funds,,Dec 31,"3 Place Ville-Marie, Suite 12350
Montreal, QC
H3B 0E7",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,N/A,Brightspark Canada 2013 L.P,,"Under $5,000,000"
,,"3 Place Ville-Marie
Suite 12350
Montreal, Quebec
H3B 0E7",Sophie Forest,sforest@brightspark.com,514 399-2926,,Jun 23 2016,Quebec,financial services - investment companies and funds,,Dec 31,"3 Place Ville-Marie
Suite 12350
Montreal, Quebec
H3B 0E7",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,NA,Brightspark Canada 2013 L.P,,"Under $5,000,000"
,,"3 Place Ville-Marie
Suite 12350
Montreal, Quebec
H3B 0E7",Sophie Forest,sforest@brightspark.com,514 399-2926,,Jun 4 2018,Quebec,financial services - investment companies and funds,,Dec 31,"3 Place Ville-Marie
Suite 12350
Montreal, Quebec
H3B 0E7",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,NA,Brightspark Canada 2013 L.P,,"Under $5,000,000"
,,"3 Place Ville-Marie, Suite 12350
Montreal, QC
H3B 0E7",Sophie Forest,sforest@brightspark.com,514 399-0439,,Jul 12 2019,Quebec,financial services - investment companies and funds,,Dec 31,"3 Place Ville-Marie, Suite 12350
Montreal, QC
H3B 0E7",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,N/A,Brightspark Canada 2013 L.P,,"Under $5,000,000"
,,"3 Place Ville-Marie
Suite 12350
Montreal, Quebec
H3B 0E7",Sophie Forest,sforest@brightspark.com,514 399-0439,,Sep 1 2018,Quebec,financial services - investment companies and funds,,Dec 31,"3 Place Ville-Marie
Suite 12350
Montreal, Quebec
H3B 0E7",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,NA,Brightspark Canada 2013 L.P,,"Under $5,000,000"
,,"3 Place Ville-Marie
Suite 12350
Montreal, Quebec
H3B 0E7",Sophie Forest,sforest@brightspark.com,514 399-2926,,Nov 28 2016,Quebec,financial services - investment companies and funds,,Dec 31,"3 Place Ville-Marie
Suite 12350
Montreal, Quebec
H3B 0E7",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,NA,Brightspark Canada 2013 L.P,,"Under $5,000,000"
,,"3 Place Ville-Marie
Suite 12350
Montreal, Quebec
H3B 0E7",Sophie Forest,sforest@brightspark.com,514 399-0439,,Nov 1 2018,Quebec,financial services - investment companies and funds,,Dec 31,"3 Place Ville-Marie
Suite 12350
Montreal, Quebec
H3B 0E7",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,NA,Brightspark Canada 2013 L.P,,"Under $5,000,000"
,,"3 Place Ville-Marie
Suite 12350
Montreal, Quebec
H3B 0E7",Sophie Forest,sforest@brightspark.com,514 514-928-6122,,Sep 10 2019,Quebec,financial services - investment companies and funds,,Dec 31,"3 Place Ville-Marie
Suite 12350
Montreal, Quebec
H3B 0E7",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,NA,Brightspark Canada 2013 L.P,,"$25,000,001 to $100,000,000"
,,"Suite 507
3553 - 31 Street NW
Alastair Ross Technology Centre
Calgary, Alberta
T2L 2K7",Jason Myers,jason@brightsquid.com,800 238-6503,,Jul 29 2009,Alberta,industrial products - technology - software,,Sep 30,"Suite 507
3553 - 31 Street NW
Alastair Ross Technology Centre
Calgary, Alberta
T2L 2K7",Non-Reporting Issuer,No,Non-Reporting Issuer,N/A,,Collins Barrow Calgary LLP,,,"Under $5,000,000"
